Age 	 GS
5.781270999999999731e+03	1.766020000000000039e+02
5.781287800000000061e+03	1.745649999999999977e+02
5.781304500000000189e+03	1.723070000000000164e+02
5.781320899999999710e+03	1.697620000000000005e+02
5.781337400000000343e+03	1.669099999999999966e+02
5.781353799999999865e+03	1.640430000000000064e+02
5.781369999999999891e+03	1.614189999999999827e+02
5.781386199999999917e+03	1.591610000000000014e+02
5.781402200000000448e+03	1.577279999999999802e+02
5.781418200000000070e+03	1.573400000000000034e+02
5.781434000000000196e+03	1.579470000000000027e+02
5.781449800000000323e+03	1.589439999999999884e+02
5.781465299999999843e+03	1.603040000000000020e+02
5.781480700000000070e+03	1.618460000000000036e+02
5.781495899999999892e+03	1.633079999999999927e+02
5.781510999999999513e+03	1.647980000000000018e+02
5.781525999999999840e+03	1.665759999999999934e+02
5.781540799999999763e+03	1.684090000000000202e+02
5.781555500000000393e+03	1.702479999999999905e+02
5.781570099999999911e+03	1.727209999999999752e+02
5.781584600000000137e+03	1.752709999999999866e+02
5.781598799999999756e+03	1.780200000000000102e+02
5.781613000000000284e+03	1.809579999999999984e+02
5.781627099999999700e+03	1.837120000000000175e+02
5.781641099999999824e+03	1.856049999999999898e+02
5.781654999999999745e+03	1.863420000000000130e+02
5.781668700000000172e+03	1.862400000000000091e+02
5.781682399999999689e+03	1.857270000000000039e+02
5.781696100000000115e+03	1.851380000000000052e+02
5.781709600000000137e+03	1.838880000000000052e+02
5.781723000000000866e+03	1.825769999999999982e+02
5.781736399999999776e+03	1.813070000000000164e+02
5.781749600000000100e+03	1.799020000000000152e+02
5.781762800000000425e+03	1.792179999999999893e+02
5.781775999999999840e+03	1.789309999999999832e+02
5.781789099999999962e+03	1.788650000000000091e+02
5.781802099999999882e+03	1.789009999999999820e+02
5.781815099999999802e+03	1.787340000000000089e+02
5.781828000000000429e+03	1.787359999999999900e+02
5.781840799999999945e+03	1.793479999999999848e+02
5.781853600000000370e+03	1.806779999999999973e+02
5.781866399999999885e+03	1.819699999999999989e+02
5.781879200000000310e+03	1.829790000000000134e+02
5.781891999999999825e+03	1.834540000000000077e+02
5.781904700000000048e+03	1.836470000000000198e+02
5.781917199999999866e+03	1.831380000000000052e+02
5.781929900000000089e+03	1.827649999999999864e+02
5.781942600000000311e+03	1.823340000000000032e+02
5.781955200000000332e+03	1.822240000000000180e+02
5.781967899999999645e+03	1.820000000000000000e+02
5.781980400000000373e+03	1.816309999999999718e+02
5.781993000000000393e+03	1.813930000000000007e+02
5.782005699999999706e+03	1.811220000000000141e+02
5.782018399999999929e+03	1.811470000000000198e+02
5.782030999999999949e+03	1.817750000000000057e+02
5.782043700000000172e+03	1.835840000000000032e+02
5.782056499999999687e+03	1.858009999999999877e+02
5.782069099999999708e+03	1.876340000000000146e+02
5.782081900000000132e+03	1.883090000000000259e+02
5.782094699999999648e+03	1.877490000000000236e+02
5.782107500000000073e+03	1.865259999999999820e+02
5.782120399999999790e+03	1.854940000000000282e+02
5.782133399999999710e+03	1.845359999999999729e+02
5.782146200000000135e+03	1.827620000000000005e+02
5.782159300000000258e+03	1.804340000000000259e+02
5.782172400000000380e+03	1.782290000000000134e+02
5.782185500000000502e+03	1.762050000000000125e+02
5.782198800000000119e+03	1.742470000000000141e+02
5.782211999999999534e+03	1.726500000000000057e+02
5.782225300000000061e+03	1.710509999999999877e+02
5.782238800000000083e+03	1.696970000000000027e+02
5.782252300000000105e+03	1.690570000000000164e+02
5.782265999999999622e+03	1.688359999999999843e+02
5.782279700000000048e+03	1.689720000000000084e+02
5.782293400000000474e+03	1.690800000000000125e+02
5.782307300000000396e+03	1.684809999999999945e+02
5.782321300000000520e+03	1.668629999999999995e+02
5.782335500000000138e+03	1.649859999999999900e+02
5.782349699999999757e+03	1.632729999999999961e+02
5.782364099999999780e+03	1.614199999999999875e+02
5.782378600000000006e+03	1.594120000000000061e+02
5.782393000000000939e+03	1.572529999999999859e+02
5.782407799999999952e+03	1.556179999999999950e+02
5.782422599999999875e+03	1.551320000000000050e+02
5.782437500000000000e+03	1.560480000000000018e+02
5.782452199999999721e+03	1.575409999999999968e+02
5.782466900000000351e+03	1.596610000000000014e+02
5.782481300000000374e+03	1.623750000000000000e+02
5.782495700000000397e+03	1.649109999999999729e+02
5.782510100000000421e+03	1.664609999999999843e+02
5.782524400000000242e+03	1.666899999999999977e+02
5.782538700000000063e+03	1.672309999999999945e+02
5.782552700000000186e+03	1.678829999999999814e+02
5.782566899999999805e+03	1.682729999999999961e+02
5.782581000000000131e+03	1.683559999999999945e+02
5.782595199999999750e+03	1.684830000000000041e+02
5.782609300000000076e+03	1.688859999999999957e+02
5.782623400000000402e+03	1.696459999999999866e+02
5.782637499999999818e+03	1.711740000000000066e+02
5.782651499999999942e+03	1.732129999999999939e+02
5.782665700000000470e+03	1.750590000000000259e+02
5.782679900000000089e+03	1.761349999999999909e+02
5.782694199999999910e+03	1.757930000000000064e+02
5.782708499999999731e+03	1.742179999999999893e+02
5.782722899999999754e+03	1.722450000000000045e+02
5.782737299999999777e+03	1.701229999999999905e+02
5.782751800000000003e+03	1.686870000000000118e+02
5.782766499999999724e+03	1.685979999999999848e+02
5.782781299999999646e+03	1.699129999999999825e+02
5.782796199999999772e+03	1.715890000000000271e+02
5.782811099999999897e+03	1.726920000000000073e+02
5.782826299999999719e+03	1.728000000000000114e+02
5.782841699999999946e+03	1.726609999999999729e+02
5.782857200000000375e+03	1.729530000000000030e+02
5.782872900000000300e+03	1.746040000000000134e+02
5.782888799999999719e+03	1.768809999999999718e+02
5.782904700000000048e+03	1.789819999999999993e+02
5.782920900000000074e+03	1.807030000000000030e+02
5.782937399999999798e+03	1.825929999999999893e+02
5.782954099999999926e+03	1.848930000000000007e+02
5.782970999999999549e+03	1.877609999999999957e+02
5.782988199999999779e+03	1.912229999999999848e+02
5.783005699999999706e+03	1.939409999999999741e+02
5.783023199999999633e+03	1.956620000000000061e+02
5.783041199999999662e+03	1.969840000000000089e+02
5.783059400000000096e+03	1.978249999999999886e+02
5.783078000000000429e+03	1.983340000000000032e+02
5.783096800000000258e+03	1.985979999999999848e+02
5.783115999999999985e+03	1.987720000000000198e+02
5.783135299999999916e+03	1.983300000000000125e+02
5.783155099999999948e+03	1.977890000000000157e+02
5.783175299999999879e+03	1.975290000000000248e+02
5.783195800000000418e+03	1.971440000000000055e+02
5.783216699999999946e+03	1.966529999999999916e+02
5.783237799999999879e+03	1.960359999999999729e+02
5.783259500000000116e+03	1.952630000000000052e+02
5.783281500000000051e+03	1.941599999999999966e+02
5.783303899999999885e+03	1.928729999999999905e+02
5.783326799999999821e+03	1.905609999999999786e+02
5.783350099999999657e+03	1.863840000000000146e+02
5.783373800000000301e+03	1.808840000000000146e+02
5.783397799999999734e+03	1.757620000000000005e+02
5.783422400000000380e+03	1.729740000000000180e+02
5.783448500000000422e+03	1.730300000000000011e+02
5.783476800000000367e+03	1.757309999999999945e+02
5.783507099999999809e+03	1.800590000000000259e+02
5.783539300000000367e+03	1.842019999999999982e+02
5.783573000000000320e+03	1.876829999999999927e+02
5.783608699999999772e+03	1.904540000000000077e+02
5.783645900000000438e+03	1.922229999999999848e+02
5.783684500000000298e+03	1.935440000000000111e+02
5.783724299999999857e+03	1.951349999999999909e+02
5.783764799999999923e+03	1.968229999999999791e+02
5.783806700000000092e+03	1.981020000000000039e+02
5.783849400000000060e+03	1.991390000000000100e+02
5.783892899999999827e+03	2.000259999999999820e+02
5.783936899999999696e+03	2.008000000000000114e+02
5.783981399999999667e+03	2.014699999999999989e+02
5.784025800000000345e+03	2.017859999999999729e+02
5.784070800000000418e+03	2.010579999999999927e+02
5.784115800000000490e+03	1.991459999999999866e+02
5.784160700000000361e+03	1.962199999999999989e+02
5.784205399999999827e+03	1.919240000000000066e+02
5.784249700000000303e+03	1.863449999999999989e+02
5.784293499999999767e+03	1.805879999999999939e+02
5.784336299999999937e+03	1.755959999999999752e+02
5.784378800000000410e+03	1.720140000000000100e+02
5.784420299999999770e+03	1.710890000000000271e+02
5.784461800000000039e+03	1.730579999999999927e+02
5.784503999999999905e+03	1.772359999999999900e+02
5.784546900000000278e+03	1.822109999999999843e+02
5.784590000000000146e+03	1.854929999999999950e+02
5.784634100000000217e+03	1.861440000000000055e+02
5.784678499999999985e+03	1.854259999999999877e+02
5.784723299999999654e+03	1.852740000000000009e+02
5.784768399999999929e+03	1.863820000000000050e+02
5.784813299999999799e+03	1.885300000000000011e+02
5.784858600000000479e+03	1.909359999999999786e+02
5.784904000000000451e+03	1.923240000000000123e+02
5.784949400000000423e+03	1.920370000000000061e+02
5.784994599999999991e+03	1.900609999999999786e+02
5.785039499999999862e+03	1.871430000000000007e+02
5.785084200000000237e+03	1.842120000000000175e+02
5.785128099999999904e+03	1.815540000000000020e+02
5.785171900000000278e+03	1.792159999999999798e+02
5.785215199999999641e+03	1.775879999999999939e+02
5.785257800000000316e+03	1.769350000000000023e+02
5.785299799999999777e+03	1.766270000000000095e+02
5.785340900000000147e+03	1.759029999999999916e+02
5.785380799999999908e+03	1.749470000000000027e+02
5.785420100000000275e+03	1.745029999999999859e+02
5.785458300000000236e+03	1.749859999999999900e+02
5.785495399999999790e+03	1.765620000000000118e+02
5.785531399999999849e+03	1.792829999999999870e+02
5.785566200000000208e+03	1.825509999999999877e+02
5.785600599999999758e+03	1.857800000000000011e+02
5.785634200000000419e+03	1.884940000000000282e+02
5.785667300000000068e+03	1.903390000000000271e+02
5.785699900000000525e+03	1.911999999999999886e+02
5.785732100000000173e+03	1.916870000000000118e+02
5.785763799999999719e+03	1.916920000000000073e+02
5.785795699999999670e+03	1.915800000000000125e+02
5.785827500000000327e+03	1.917140000000000271e+02
5.785859500000000480e+03	1.922609999999999957e+02
5.785891599999999926e+03	1.926140000000000043e+02
5.785923999999999978e+03	1.925190000000000055e+02
5.785956799999999930e+03	1.912659999999999911e+02
5.785989900000000489e+03	1.885940000000000225e+02
5.786023799999999937e+03	1.850749999999999886e+02
5.786058600000000297e+03	1.821579999999999870e+02
5.786094100000000253e+03	1.804809999999999945e+02
5.786130699999999706e+03	1.798420000000000130e+02
5.786168300000000272e+03	1.799509999999999934e+02
5.786206699999999728e+03	1.798350000000000080e+02
5.786246799999999894e+03	1.783240000000000123e+02
5.786288300000000163e+03	1.762249999999999943e+02
5.786331299999999828e+03	1.739569999999999936e+02
5.786376000000000204e+03	1.723659999999999854e+02
5.786421900000000278e+03	1.722229999999999848e+02
5.786472300000000359e+03	1.734869999999999948e+02
5.786528699999999844e+03	1.752079999999999984e+02
5.786590100000000348e+03	1.764449999999999932e+02
5.786655800000000454e+03	1.770929999999999893e+02
5.786724900000000162e+03	1.772179999999999893e+02
5.786796500000000378e+03	1.766750000000000114e+02
5.786869200000000092e+03	1.761459999999999866e+02
5.786943400000000111e+03	1.748529999999999802e+02
5.787017600000000130e+03	1.726999999999999886e+02
5.787091099999999642e+03	1.701490000000000009e+02
5.787162900000000263e+03	1.675590000000000259e+02
5.787232299999999668e+03	1.654900000000000091e+02
5.787297700000000077e+03	1.640629999999999882e+02
5.787359500000000480e+03	1.630979999999999848e+02
5.787416400000000067e+03	1.628909999999999911e+02
5.787470199999999750e+03	1.635970000000000084e+02
5.787523600000000442e+03	1.648629999999999995e+02
5.787576100000000224e+03	1.667050000000000125e+02
5.787628700000000208e+03	1.691929999999999836e+02
5.787680800000000090e+03	1.713009999999999877e+02
5.787732299999999668e+03	1.726859999999999786e+02
5.787783099999999649e+03	1.735430000000000064e+02
5.787833200000000033e+03	1.744679999999999893e+02
5.787881999999999607e+03	1.750180000000000007e+02
5.787930400000000191e+03	1.747720000000000198e+02
5.787977899999999863e+03	1.739770000000000039e+02
5.788024400000000242e+03	1.729640000000000271e+02
5.788069800000000214e+03	1.724950000000000045e+02
5.788114099999999780e+03	1.729270000000000209e+02
5.788157199999999648e+03	1.732690000000000055e+02
5.788198599999999715e+03	1.724490000000000123e+02
5.788239000000000487e+03	1.697129999999999939e+02
5.788278100000000450e+03	1.657790000000000248e+02
5.788315599999999904e+03	1.619620000000000175e+02
5.788351599999999962e+03	1.584329999999999927e+02
5.788385699999999815e+03	1.558640000000000043e+02
5.788418400000000474e+03	1.553249999999999886e+02
5.788449900000000525e+03	1.559759999999999991e+02
5.788480499999999665e+03	1.574459999999999980e+02
5.788510199999999713e+03	1.601339999999999861e+02
5.788539200000000164e+03	1.637680000000000007e+02
5.788567200000000412e+03	1.674099999999999966e+02
5.788594799999999850e+03	1.705999999999999943e+02
5.788621600000000399e+03	1.733290000000000077e+02
5.788647899999999936e+03	1.753209999999999980e+02
5.788673499999999876e+03	1.770959999999999752e+02
5.788698500000000422e+03	1.797040000000000077e+02
5.788723100000000159e+03	1.829279999999999973e+02
5.788746900000000096e+03	1.861159999999999854e+02
5.788770499999999629e+03	1.887100000000000080e+02
5.788793700000000172e+03	1.905070000000000050e+02
5.788816499999999905e+03	1.919559999999999889e+02
5.788838899999999740e+03	1.938009999999999877e+02
5.788861100000000079e+03	1.955620000000000118e+02
5.788882700000000114e+03	1.968729999999999905e+02
5.788904300000000148e+03	1.979370000000000118e+02
5.788925799999999981e+03	1.983379999999999939e+02
5.788946999999999207e+03	1.972980000000000018e+02
5.788968200000000252e+03	1.949359999999999786e+02
5.788989000000000487e+03	1.926959999999999980e+02
5.789010000000000218e+03	1.912770000000000152e+02
5.789030999999999949e+03	1.912959999999999923e+02
5.789051999999999680e+03	1.923020000000000209e+02
5.789073000000000320e+03	1.931949999999999932e+02
5.789094100000000253e+03	1.932770000000000152e+02
5.789115200000000186e+03	1.922190000000000225e+02
5.789136599999999817e+03	1.897759999999999820e+02
5.789158199999999852e+03	1.863240000000000123e+02
5.789180100000000493e+03	1.829729999999999848e+02
5.789202199999999721e+03	1.792409999999999854e+02
5.789224600000000464e+03	1.742279999999999802e+02
5.789247400000000198e+03	1.690250000000000057e+02
5.789270300000000134e+03	1.635920000000000130e+02
5.789293899999999667e+03	1.575879999999999939e+02
5.789317900000000009e+03	1.524000000000000057e+02
5.789342400000000453e+03	1.483370000000000175e+02
5.789367500000000291e+03	1.449960000000000093e+02
5.789392799999999625e+03	1.429869999999999948e+02
5.789418999999999869e+03	1.423310000000000173e+02
5.789445499999999811e+03	1.432229999999999848e+02
5.789472200000000157e+03	1.455099999999999909e+02
5.789498900000000503e+03	1.489350000000000023e+02
5.789525800000000345e+03	1.533600000000000136e+02
5.789552499999999782e+03	1.577199999999999989e+02
5.789579600000000028e+03	1.615279999999999916e+02
5.789606899999999769e+03	1.651320000000000050e+02
5.789634399999999914e+03	1.677659999999999911e+02
5.789661999999999352e+03	1.702340000000000089e+02
5.789689900000000307e+03	1.724840000000000089e+02
5.789718000000000757e+03	1.738340000000000032e+02
5.789746100000000297e+03	1.747980000000000018e+02
5.789774699999999939e+03	1.758979999999999961e+02
5.789803499999999985e+03	1.769779999999999802e+02
5.789832699999999932e+03	1.782669999999999959e+02
5.789862200000000485e+03	1.799900000000000091e+02
5.789891899999999623e+03	1.816840000000000259e+02
5.789921800000000076e+03	1.833880000000000052e+02
5.789952199999999721e+03	1.847949999999999875e+02
5.789983000000000175e+03	1.855780000000000030e+02
5.790014199999999619e+03	1.862690000000000055e+02
5.790045799999999872e+03	1.866999999999999886e+02
5.790077500000000327e+03	1.869259999999999877e+02
5.790109999999999673e+03	1.876380000000000052e+02
5.790142799999999625e+03	1.883650000000000091e+02
5.790176199999999881e+03	1.881959999999999980e+02
5.790210000000000036e+03	1.869499999999999886e+02
5.790244300000000294e+03	1.844490000000000123e+02
5.790278699999999844e+03	1.814109999999999729e+02
5.790314000000000306e+03	1.782540000000000191e+02
5.790349900000000162e+03	1.752450000000000045e+02
5.790386300000000119e+03	1.732840000000000202e+02
5.790423300000000381e+03	1.729859999999999900e+02
5.790461299999999937e+03	1.740140000000000100e+02
5.790500799999999799e+03	1.764230000000000018e+02
5.790541299999999865e+03	1.797059999999999889e+02
5.790583499999999731e+03	1.828909999999999911e+02
5.790626999999999498e+03	1.853700000000000045e+02
5.790671500000000378e+03	1.872640000000000100e+02
5.790717200000000048e+03	1.892319999999999993e+02
5.790763399999999820e+03	1.906450000000000102e+02
5.790810900000000402e+03	1.915109999999999957e+02
5.790859300000000076e+03	1.920659999999999741e+02
5.790908400000000256e+03	1.923429999999999893e+02
5.790958200000000033e+03	1.919970000000000141e+02
5.791008499999999913e+03	1.906069999999999993e+02
5.791058899999999994e+03	1.880049999999999955e+02
5.791110200000000077e+03	1.836529999999999916e+02
5.791161799999999857e+03	1.779219999999999970e+02
5.791213600000000042e+03	1.727420000000000186e+02
5.791265699999999924e+03	1.692609999999999957e+02
5.791317799999999806e+03	1.670209999999999866e+02
5.791369899999999689e+03	1.660029999999999859e+02
5.791421500000000378e+03	1.656850000000000023e+02
5.791475599999999758e+03	1.663470000000000084e+02
5.791533300000000054e+03	1.674940000000000282e+02
5.791593899999999849e+03	1.688199999999999932e+02
5.791656899999999951e+03	1.707649999999999864e+02
5.791721599999999853e+03	1.731069999999999993e+02
5.791786900000000060e+03	1.757249999999999943e+02
5.791853299999999763e+03	1.775420000000000016e+02
5.791919799999999668e+03	1.779009999999999820e+02
5.791985599999999977e+03	1.783319999999999936e+02
5.792050299999999879e+03	1.789270000000000209e+02
5.792112600000000384e+03	1.794900000000000091e+02
5.792173099999999977e+03	1.797459999999999809e+02
5.792230700000000070e+03	1.785409999999999968e+02
5.792284700000000157e+03	1.758470000000000084e+02
5.792334600000000137e+03	1.724219999999999970e+02
5.792379700000000412e+03	1.695130000000000052e+02
5.792419200000000274e+03	1.679609999999999843e+02
5.792455899999999929e+03	1.682290000000000134e+02
5.792491700000000492e+03	1.694059999999999775e+02
5.792526700000000346e+03	1.706250000000000000e+02
5.792560800000000199e+03	1.714809999999999945e+02
5.792594200000000455e+03	1.722579999999999814e+02
5.792626699999999801e+03	1.727770000000000152e+02
5.792658199999999852e+03	1.732549999999999955e+02
5.792689199999999801e+03	1.738750000000000000e+02
5.792719600000000355e+03	1.745490000000000066e+02
5.792749200000000201e+03	1.749609999999999843e+02
5.792778199999999742e+03	1.753959999999999866e+02
5.792806300000000192e+03	1.758290000000000077e+02
5.792834000000000742e+03	1.766359999999999957e+02
5.792861200000000281e+03	1.777479999999999905e+02
5.792887800000000425e+03	1.786040000000000134e+02
5.792913800000000265e+03	1.790970000000000084e+02
5.792939400000000205e+03	1.790049999999999955e+02
5.792964200000000346e+03	1.787220000000000084e+02
5.792988800000000083e+03	1.788590000000000089e+02
5.793012899999999718e+03	1.794230000000000018e+02
5.793036699999999655e+03	1.800099999999999909e+02
5.793060000000000400e+03	1.805749999999999886e+02
5.793083000000000538e+03	1.809170000000000016e+02
5.793105599999999868e+03	1.807859999999999729e+02
5.793127700000000004e+03	1.800209999999999866e+02
5.793149699999999939e+03	1.788319999999999936e+02
5.793171500000000378e+03	1.774659999999999798e+02
5.793193000000000211e+03	1.763990000000000009e+02
5.793214200000000346e+03	1.757409999999999854e+02
5.793235300000000279e+03	1.753490000000000180e+02
5.793255999999999403e+03	1.752879999999999825e+02
5.793276799999999639e+03	1.749879999999999995e+02
5.793297400000000380e+03	1.739190000000000111e+02
5.793318000000000211e+03	1.721840000000000259e+02
5.793338499999999840e+03	1.697279999999999802e+02
5.793358699999999772e+03	1.670409999999999968e+02
5.793379100000000108e+03	1.647770000000000152e+02
5.793399500000000444e+03	1.630970000000000084e+02
5.793419899999999870e+03	1.624290000000000020e+02
5.793440200000000004e+03	1.629240000000000066e+02
5.793460100000000239e+03	1.641159999999999854e+02
5.793479699999999866e+03	1.645609999999999786e+02
5.793498900000000503e+03	1.641770000000000209e+02
5.793517899999999827e+03	1.637969999999999970e+02
5.793536699999999655e+03	1.635020000000000095e+02
5.793555199999999786e+03	1.632560000000000002e+02
5.793573400000000220e+03	1.631730000000000018e+02
5.793591400000000249e+03	1.637539999999999907e+02
5.793609000000000378e+03	1.647379999999999995e+02
5.793626500000000306e+03	1.659990000000000236e+02
5.793643799999999828e+03	1.678529999999999802e+02
5.793660899999999856e+03	1.695399999999999920e+02
5.793677800000000389e+03	1.705970000000000084e+02
5.793694400000000314e+03	1.713490000000000180e+02
5.793711000000000240e+03	1.718690000000000282e+02
5.793727399999999761e+03	1.722069999999999936e+02
5.793743699999999990e+03	1.720240000000000009e+02
5.793759799999999814e+03	1.707959999999999923e+02
5.793775800000000345e+03	1.693590000000000089e+02
5.793791500000000269e+03	1.685579999999999927e+02
5.793807300000000396e+03	1.687690000000000055e+02
5.793823000000000320e+03	1.696220000000000141e+02
5.793838600000000042e+03	1.704399999999999977e+02
5.793854199999999764e+03	1.704720000000000084e+02
5.793869700000000194e+03	1.700090000000000146e+02
5.793885100000000421e+03	1.691009999999999991e+02
5.793900400000000445e+03	1.677290000000000134e+02
5.793915799999999763e+03	1.671459999999999866e+02
5.793931099999999788e+03	1.681509999999999820e+02
5.793946500000000015e+03	1.704509999999999934e+02
5.793961900000000242e+03	1.736800000000000068e+02
5.793977200000000266e+03	1.772069999999999936e+02
5.793992500000000291e+03	1.801190000000000282e+02
5.794008000000000720e+03	1.819640000000000271e+02
5.794023500000000240e+03	1.828959999999999866e+02
5.794039099999999962e+03	1.834399999999999977e+02
5.794054699999999684e+03	1.833300000000000125e+02
5.794070300000000316e+03	1.827450000000000045e+02
5.794086199999999735e+03	1.819609999999999843e+02
5.794102100000000064e+03	1.805300000000000011e+02
5.794118199999999888e+03	1.790659999999999741e+02
5.794134399999999914e+03	1.784459999999999980e+02
5.794150700000000143e+03	1.781609999999999729e+02
5.794167199999999866e+03	1.779679999999999893e+02
5.794183700000000499e+03	1.783000000000000114e+02
5.794200499999999920e+03	1.787899999999999920e+02
5.794217499999999745e+03	1.788159999999999741e+02
5.794234699999999975e+03	1.786520000000000152e+02
5.794252199999999903e+03	1.779029999999999916e+02
5.794269800000000032e+03	1.759709999999999752e+02
5.794287500000000364e+03	1.719109999999999729e+02
5.794305599999999686e+03	1.657709999999999866e+02
5.794324000000000524e+03	1.596129999999999995e+02
5.794342599999999948e+03	1.538509999999999991e+02
5.794361499999999978e+03	1.483660000000000139e+02
5.794380500000000211e+03	1.439199999999999875e+02
5.794399999999999636e+03	1.412450000000000045e+02
5.794419799999999668e+03	1.407129999999999939e+02
5.794439800000000105e+03	1.418000000000000114e+02
5.794460000000000036e+03	1.446359999999999957e+02
5.794480499999999665e+03	1.493420000000000130e+02
5.794500900000000001e+03	1.540769999999999982e+02
5.794521700000000237e+03	1.580320000000000107e+02
5.794542800000000170e+03	1.613189999999999884e+02
5.794564000000000306e+03	1.640379999999999825e+02
5.794585399999999936e+03	1.662879999999999825e+02
5.794607100000000173e+03	1.685679999999999836e+02
5.794628999999999905e+03	1.706490000000000009e+02
5.794650800000000345e+03	1.720370000000000061e+02
5.794673099999999977e+03	1.729050000000000011e+02
5.794695600000000013e+03	1.736419999999999959e+02
5.794718300000000454e+03	1.741049999999999898e+02
5.794741299999999683e+03	1.745490000000000066e+02
5.794764400000000023e+03	1.752400000000000091e+02
5.794787599999999657e+03	1.759600000000000080e+02
5.794811200000000099e+03	1.770520000000000209e+02
5.794835000000000036e+03	1.781719999999999970e+02
5.794859099999999671e+03	1.790999999999999943e+02
5.794883399999999710e+03	1.798000000000000114e+02
5.794907699999999750e+03	1.803750000000000000e+02
5.794932499999999891e+03	1.808400000000000034e+02
5.794957500000000437e+03	1.815859999999999843e+02
5.794982700000000477e+03	1.827409999999999854e+02
5.795008200000000215e+03	1.840999999999999943e+02
5.795033900000000358e+03	1.859449999999999932e+02
5.795059900000000198e+03	1.878809999999999718e+02
5.795085799999999836e+03	1.894149999999999920e+02
5.795112299999999777e+03	1.897680000000000007e+02
5.795139000000000124e+03	1.888470000000000084e+02
5.795166000000000167e+03	1.869709999999999752e+02
5.795193199999999706e+03	1.841380000000000052e+02
5.795220699999999852e+03	1.807440000000000282e+02
5.795248099999999795e+03	1.770909999999999798e+02
5.795276100000000042e+03	1.728429999999999893e+02
5.795304399999999987e+03	1.678770000000000095e+02
5.795332900000000336e+03	1.617640000000000100e+02
5.795361700000000383e+03	1.546339999999999861e+02
5.795390400000000227e+03	1.485520000000000209e+02
5.795419700000000375e+03	1.450790000000000077e+02
5.795449700000000121e+03	1.443110000000000070e+02
5.795480700000000070e+03	1.454779999999999802e+02
5.795512499999999818e+03	1.483170000000000073e+02
5.795545299999999770e+03	1.515870000000000175e+02
5.795578499999999622e+03	1.547340000000000089e+02
5.795612799999999879e+03	1.577199999999999989e+02
5.795647899999999936e+03	1.607479999999999905e+02
5.795683600000000297e+03	1.634830000000000041e+02
5.795719900000000052e+03	1.663379999999999939e+02
5.795756800000000112e+03	1.695929999999999893e+02
5.795794300000000476e+03	1.727409999999999854e+02
5.795831799999999930e+03	1.755649999999999977e+02
5.795870100000000093e+03	1.781470000000000198e+02
5.795908800000000156e+03	1.802779999999999916e+02
5.795947799999999916e+03	1.813670000000000186e+02
5.795986999999999171e+03	1.817220000000000084e+02
5.796026499999999942e+03	1.816750000000000114e+02
5.796065800000000309e+03	1.807750000000000057e+02
5.796105499999999665e+03	1.783979999999999961e+02
5.796145300000000134e+03	1.745309999999999775e+02
5.796185199999999895e+03	1.686949999999999932e+02
5.796225000000000364e+03	1.617199999999999989e+02
5.796264299999999821e+03	1.560130000000000052e+02
5.796303899999999885e+03	1.518590000000000089e+02
5.796343300000000454e+03	1.490399999999999920e+02
5.796382499999999709e+03	1.475840000000000032e+02
5.796421400000000176e+03	1.471140000000000043e+02
5.796460500000000138e+03	1.474370000000000118e+02
5.796500200000000405e+03	1.491140000000000043e+02
5.796540200000000368e+03	1.527879999999999825e+02
5.796581100000000333e+03	1.573580000000000041e+02
5.796622500000000400e+03	1.611709999999999923e+02
5.796664300000000367e+03	1.641200000000000045e+02
5.796706500000000233e+03	1.668809999999999718e+02
5.796749000000000706e+03	1.693940000000000055e+02
5.796791299999999865e+03	1.713170000000000073e+02
5.796834200000000237e+03	1.725909999999999798e+02
5.796877199999999903e+03	1.729650000000000034e+02
5.796920299999999770e+03	1.722359999999999900e+02
5.796963300000000345e+03	1.701270000000000095e+02
5.797005900000000111e+03	1.665340000000000202e+02
5.797048800000000483e+03	1.622839999999999918e+02
5.797091500000000451e+03	1.583750000000000000e+02
5.797134000000000015e+03	1.559170000000000016e+02
5.797176099999999678e+03	1.544320000000000164e+02
5.797217899999999645e+03	1.525020000000000095e+02
5.797258899999999812e+03	1.505889999999999986e+02
5.797299700000000485e+03	1.493329999999999984e+02
5.797340000000000146e+03	1.488650000000000091e+02
5.797379799999999705e+03	1.483070000000000164e+02
5.797418800000000374e+03	1.476520000000000152e+02
5.797457300000000032e+03	1.487930000000000064e+02
5.797495399999999790e+03	1.520560000000000116e+02
5.797532799999999952e+03	1.562579999999999814e+02
5.797570200000000114e+03	1.597079999999999984e+02
5.797607399999999870e+03	1.623269999999999982e+02
5.797644299999999930e+03	1.646949999999999932e+02
5.797680999999999585e+03	1.672640000000000100e+02
5.797717499999999745e+03	1.697790000000000248e+02
5.797753499999999804e+03	1.723909999999999911e+02
5.797789700000000266e+03	1.747150000000000034e+02
5.797825899999999820e+03	1.767649999999999864e+02
5.797861999999999171e+03	1.787690000000000055e+02
5.797898100000000341e+03	1.806349999999999909e+02
5.797933799999999792e+03	1.818129999999999882e+02
5.797970000000000255e+03	1.819129999999999825e+02
5.798006300000000010e+03	1.809109999999999729e+02
5.798042599999999766e+03	1.786220000000000141e+02
5.798079099999999926e+03	1.743590000000000089e+02
5.798115800000000490e+03	1.676020000000000039e+02
5.798152799999999843e+03	1.600190000000000055e+02
5.798189599999999700e+03	1.538199999999999932e+02
5.798226999999999862e+03	1.496289999999999907e+02
5.798264799999999923e+03	1.473160000000000025e+02
5.798302899999999681e+03	1.452489999999999952e+02
